ID,IBM,DATA,Status Atual
40258,1040166,12/8/2021,PRODUTIVO
737,1040167,20/6/2017,PRODUTIVO
34710,1040226,29/1/2021,PRODUTIVO
37731,1040248,23/4/2021,PRODUTIVO
6088,1040264,25/10/2017,DESATIVADO
1377,1040267,13/7/2017,PRODUTIVO
30498,1040326,17/7/2020,PRODUTIVO
6372,1040337,3/11/2017,PRODUTIVO
39358,1040393,30/6/2021,PRODUTIVO
37706,1040394,22/4/2021,PRODUTIVO
31831,1040401,9/9/2020,PRODUTIVO
6161,1040419,26/10/2017,DESATIVADO
30851,1040426,30/7/2020,PRODUTIVO
1590,1040448,18/7/2017,PRODUTIVO
31462,1040450,19/8/2020,PRODUTIVO
31629,1040462,27/8/2020,PRODUTIVO
3691,1040493,23/8/2017,PRODUTIVO
6475,1040534,8/11/2017,PRODUTIVO
31552,1040536,24/8/2020,PRODUTIVO
1800,1040546,23/7/2017,PRODUTIVO
3396,1040613,18/8/2017,PRODUTIVO
3453,1040614,18/8/2017,PRODUTIVO
1225,1040618,5/7/2017,PRODUTIVO
34529,1040628,25/1/2021,PRODUTIVO
39818,1040702,21/7/2021,PRODUTIVO
9880,1040710,22/2/2018,PRODUTIVO
31708,1040712,1/9/2020,PRODUTIVO
30346,1040731,10/7/2020,PRODUTIVO
24370,1040743,18/10/2019,PRODUTIVO
30606,1040758,22/7/2020,PRODUTIVO
32522,1040762,19/10/2020,PRODUTIVO
31240,1040765,10/8/2020,PRODUTIVO
1804,1040779,24/7/2017,PRODUTIVO
13,1040801,31/5/2017,DESATIVADO
30511,1040806,17/7/2020,PRODUTIVO
339,1040834,8/6/2017,PRODUTIVO
32485,1040847,16/10/2020,PRODUTIVO
33464,1040857,15/12/2020,PRODUTIVO
30477,1040875,16/7/2020,SUSPENSO
3458,1040894,18/8/2017,DESATIVADO
4742,1040902,18/9/2017,PRODUTIVO
6702,1040933,16/11/2017,PRODUTIVO
5933,1040957,20/10/2017,PRODUTIVO
32590,1040958,22/10/2020,PRODUTIVO
29642,1040959,9/6/2020,PRODUTIVO
4818,1040985,19/9/2017,DESATIVADO
2561,1040987,1/8/2017,DESATIVADO
30756,1040993,27/7/2020,DESATIVADO
291,1040996,2/6/2017,PRODUTIVO
29933,1041019,26/6/2020,PRODUTIVO
31664,1041025,28/8/2020,PRODUTIVO
31390,1041026,17/8/2020,PRODUTIVO
30388,1041044,14/7/2020,PRODUTIVO
10450,1041087,12/3/2018,DESATIVADO
1373,1041116,13/7/2017,PRODUTIVO
14819,1041173,17/9/2018,PRODUTIVO
42551,1041175,12/11/2021,PRODUTIVO
31363,1041178,14/8/2020,PRODUTIVO
2126,1041230,9/6/2017,DESATIVADO
8723,1041262,22/1/2018,DESATIVADO
31806,1041288,8/9/2020,PRODUTIVO
32512,1041308,19/10/2020,DESATIVADO
30747,1041321,27/7/2020,PRODUTIVO
40875,1041425,8/9/2021,PRODUTIVO
518,1041428,12/5/2017,PRODUTIVO
3547,1041433,21/8/2017,PRODUTIVO
31155,1041460,5/8/2020,DESATIVADO
8653,1041472,19/1/2018,DESATIVADO
9446,1041493,8/2/2018,PRODUTIVO
2379,1041504,28/7/2017,PRODUTIVO
30828,1041507,29/7/2020,PRODUTIVO
32158,1041517,28/9/2020,PRODUTIVO
30446,1041523,15/7/2020,PRODUTIVO
31045,1041527,3/8/2020,PRODUTIVO
1231,1041533,5/7/2017,PRODUTIVO
7598,1041549,14/12/2017,PRODUTIVO
2342,1041558,28/7/2017,PRODUTIVO
24319,1041634,17/10/2019,PRODUTIVO
2706,1041662,3/8/2017,PRODUTIVO
38431,1041707,25/5/2021,PRODUTIVO
39691,1041736,14/7/2021,PRODUTIVO
1817,1041758,24/7/2017,PRODUTIVO
31415,1041763,18/8/2020,PRODUTIVO
30136,1041777,3/7/2020,PRODUTIVO
30601,1041778,22/7/2020,PRODUTIVO
12319,1041795,9/5/2018,PRODUTIVO
4624,1041797,13/9/2017,DESATIVADO
9677,1041815,16/2/2018,DESATIVADO
30247,1041822,8/7/2020,DESATIVADO
41308,1041844,23/9/2021,PRODUTIVO
39853,1041855,23/7/2021,PRODUTIVO
2835,1041856,7/8/2017,PRODUTIVO
30861,1041928,30/7/2020,PRODUTIVO
31657,1041941,28/8/2020,PRODUTIVO
2472,1041987,31/7/2017,PRODUTIVO
32054,1041989,22/9/2020,PRODUTIVO
35312,1042010,17/2/2021,PRODUTIVO
30417,1042044,14/7/2020,PRODUTIVO
29621,1042124,8/6/2020,PRODUTIVO
41387,1042127,27/9/2021,PRODUTIVO
40842,1042132,6/9/2021,PRODUTIVO
3428,1042135,18/8/2017,PRODUTIVO
6371,1042153,3/11/2017,PRODUTIVO
10861,1042168,26/3/2018,PRODUTIVO
42227,1042181,1/11/2021,PRODUTIVO
14657,1042212,13/9/2018,PRODUTIVO
30097,1042240,2/7/2020,PRODUTIVO
3280,1042241,16/8/2017,PRODUTIVO
29300,1042242,22/4/2020,PRODUTIVO
40480,1042272,23/8/2021,PRODUTIVO
29797,1042274,22/6/2020,PRODUTIVO
31585,1042282,25/8/2020,PRODUTIVO
40293,1042293,13/8/2021,PRODUTIVO
30153,1042302,3/7/2020,PRODUTIVO
32919,1042313,17/11/2020,PRODUTIVO
37612,1042323,15/4/2021,PRODUTIVO
3466,1042325,18/8/2017,PRODUTIVO
2122,1042342,9/6/2017,PRODUTIVO
6515,1042348,9/11/2017,PRODUTIVO
31864,1042356,10/9/2020,DESATIVADO
39984,1042357,29/7/2021,PRODUTIVO
32078,1042404,23/9/2020,PRODUTIVO
8505,1042410,15/1/2018,PRODUTIVO
31681,1042440,31/8/2020,PRODUTIVO
31682,1042441,31/8/2020,PRODUTIVO
39751,1042451,19/7/2021,PRODUTIVO
30740,1042462,27/7/2020,SUSPENSO
30741,1042465,27/7/2020,SUSPENSO
31215,1042488,7/8/2020,PRODUTIVO
31325,1042495,12/8/2020,PRODUTIVO
229,1042499,6/6/2017,PRODUTIVO
4823,1042503,19/9/2017,PRODUTIVO
6698,1042529,16/11/2017,PRODUTIVO
9244,1042548,2/2/2018,PRODUTIVO
41814,1042572,14/10/2021,PRODUTIVO
12124,1042608,30/4/2018,PRODUTIVO
5660,1042613,9/10/2017,DESATIVADO
32359,1042688,8/10/2020,PRODUTIVO
11756,1042691,17/4/2018,PRODUTIVO
40634,1042713,27/8/2021,PRODUTIVO
8264,1042727,10/1/2018,PRODUTIVO
32329,1042760,6/10/2020,DESATIVADO
32288,1042775,2/10/2020,DESATIVADO
38865,1042776,10/6/2021,PRODUTIVO
42067,1042793,26/10/2021,PRODUTIVO
31117,1042799,4/8/2020,PRODUTIVO
32692,1042814,28/10/2020,PRODUTIVO
39196,1042826,24/6/2021,PRODUTIVO
30315,1042864,9/7/2020,PRODUTIVO
6790,1042894,21/11/2017,DESATIVADO
5666,1042917,9/10/2017,PRODUTIVO
2713,1042918,3/8/2017,PRODUTIVO
6065,1042941,25/10/2017,DESATIVADO
6104,1042956,26/10/2017,DESATIVADO
2712,1042957,3/8/2017,PRODUTIVO
5444,1042960,4/10/2017,DESATIVADO
39303,1042961,29/6/2021,PRODUTIVO
5082,1042962,26/9/2017,PRODUTIVO
3066,1042963,11/8/2017,PRODUTIVO
1305,1042964,10/7/2017,PRODUTIVO
6489,1042965,9/11/2017,PRODUTIVO
5507,1042968,5/10/2017,DESATIVADO
31880,1042999,11/9/2020,DESATIVADO
40585,1043033,26/8/2021,PRODUTIVO
35282,1043041,17/2/2021,PRODUTIVO
31852,1043065,10/9/2020,SUSPENSO
6771,1043083,21/11/2017,PRODUTIVO
24372,1043084,18/10/2019,PRODUTIVO
30325,1043098,10/7/2020,SUSPENSO
31939,1043122,16/9/2020,PRODUTIVO
718,1043164,20/6/2017,PRODUTIVO
41220,1043165,21/9/2021,PRODUTIVO
30157,1043182,3/7/2020,PRODUTIVO
21976,1043200,23/5/2019,PRODUTIVO
12175,1043207,3/5/2018,DESATIVADO
11941,1043208,25/4/2018,PRODUTIVO
2339,1043219,28/7/2017,PRODUTIVO
4712,1043266,15/9/2017,PRODUTIVO
30512,1043272,17/7/2020,PRODUTIVO
29994,1043319,30/6/2020,PRODUTIVO
30797,1043325,28/7/2020,PRODUTIVO
30717,1043395,24/7/2020,DESATIVADO
30402,1043417,14/7/2020,PRODUTIVO
3706,1043436,23/8/2017,PRODUTIVO
29950,1043491,26/6/2020,PRODUTIVO
39144,1043508,23/6/2021,PRODUTIVO
39087,1043637,21/6/2021,PRODUTIVO
2556,1043645,1/8/2017,PRODUTIVO
36839,1043741,11/3/2021,PRODUTIVO
3003,1043771,10/8/2017,DESATIVADO
3195,1043782,15/8/2017,PRODUTIVO
29999,1043787,30/6/2020,PRODUTIVO
2380,1043796,28/7/2017,PRODUTIVO
32259,1043800,1/10/2020,PRODUTIVO
32366,1043802,8/10/2020,PRODUTIVO
41388,1043804,27/9/2021,PRODUTIVO
10068,1043844,27/2/2018,PRODUTIVO
8664,1043853,19/1/2018,PRODUTIVO
21282,1043865,9/4/2019,PRODUTIVO
8859,1043866,26/1/2018,PRODUTIVO
41014,1043868,14/9/2021,PRODUTIVO
30874,1043873,30/7/2020,PRODUTIVO
5935,1043917,20/10/2017,PRODUTIVO
40380,1043924,18/8/2021,PRODUTIVO
657,1043931,14/6/2017,PRODUTIVO
9673,1043951,16/2/2018,PRODUTIVO
36919,1043965,16/3/2021,PRODUTIVO
3341,1044003,17/8/2017,DESATIVADO
40584,1044006,26/8/2021,PRODUTIVO
39302,1044013,29/6/2021,PRODUTIVO
24335,1044030,17/10/2019,PRODUTIVO
31854,1044109,10/9/2020,PRODUTIVO
34309,1044110,14/1/2021,PRODUTIVO
39085,1044125,21/6/2021,PRODUTIVO
39605,1044156,12/7/2021,PRODUTIVO
42643,1044164,18/11/2021,PRODUTIVO
5817,1044191,17/10/2017,PRODUTIVO
29831,1044287,23/6/2020,PRODUTIVO
40990,1044307,13/9/2021,PRODUTIVO
30535,1044322,20/7/2020,PRODUTIVO
30549,1044330,20/7/2020,PRODUTIVO
6787,1044348,21/11/2017,PRODUTIVO
40637,1044390,27/8/2021,PRODUTIVO
4720,1044392,15/9/2017,PRODUTIVO
7686,1044398,18/12/2017,PRODUTIVO
29910,1044426,25/6/2020,PRODUTIVO
30491,1044432,16/7/2020,PRODUTIVO
154,1044438,29/5/2017,PRODUTIVO
5101,1044443,27/9/2017,PRODUTIVO
37837,1044469,27/4/2021,PRODUTIVO
38556,1044489,31/5/2021,PRODUTIVO
30695,1044499,24/7/2020,PRODUTIVO
34216,1044503,12/1/2021,PRODUTIVO
41277,1044518,22/9/2021,PRODUTIVO
16786,1044519,26/11/2018,PRODUTIVO
31753,1044556,3/9/2020,PRODUTIVO
30567,1044558,21/7/2020,DESATIVADO
31586,1044586,25/8/2020,PRODUTIVO
30742,1044640,27/7/2020,PRODUTIVO
39891,1044663,26/7/2021,PRODUTIVO
31605,1044675,26/8/2020,PRODUTIVO
3751,1044679,24/8/2017,PRODUTIVO
6230,1044680,27/10/2017,DESATIVADO
7237,1044683,6/12/2017,PRODUTIVO
7146,1044684,1/12/2017,PRODUTIVO
9857,1044692,22/2/2018,PRODUTIVO
30229,1044716,7/7/2020,PRODUTIVO
30231,1044717,7/7/2020,PRODUTIVO
31175,1044723,6/8/2020,DESATIVADO
6628,1044744,14/11/2017,PRODUTIVO
30053,1044749,1/7/2020,PRODUTIVO
9803,1044756,20/2/2018,PRODUTIVO
8652,1044764,19/1/2018,PRODUTIVO
30702,1044765,24/7/2020,PRODUTIVO
30397,1044779,14/7/2020,PRODUTIVO
34513,1044793,22/1/2021,PRODUTIVO
11163,1044798,3/4/2018,PRODUTIVO
7556,1044819,13/12/2017,PRODUTIVO
658,1044840,14/6/2017,PRODUTIVO
1023,1044842,27/6/2017,PRODUTIVO
30006,1044859,30/6/2020,PRODUTIVO
8516,1044865,15/1/2018,PRODUTIVO
40233,1044892,11/8/2021,PRODUTIVO
30361,1044893,13/7/2020,PRODUTIVO
30563,1044905,21/7/2020,PRODUTIVO
30529,1044917,20/7/2020,PRODUTIVO
31176,1044965,6/8/2020,PRODUTIVO
37713,1044971,22/4/2021,PRODUTIVO
30091,1044973,2/7/2020,PRODUTIVO
30093,1044974,2/7/2020,PRODUTIVO
1189,1045007,4/7/2017,DESATIVADO
30875,1045010,30/7/2020,PRODUTIVO
30703,1045032,24/7/2020,PRODUTIVO
32138,1045050,25/9/2020,DESATIVADO
4620,1045060,13/9/2017,PRODUTIVO
5063,1045068,26/9/2017,PRODUTIVO
31145,1045075,5/8/2020,PRODUTIVO
10125,1045101,1/3/2018,PRODUTIVO
30569,1045110,21/7/2020,PRODUTIVO
9487,1045113,9/2/2018,PRODUTIVO
30094,1045184,2/7/2020,PRODUTIVO
9500,1045223,9/2/2018,DESATIVADO
8607,1045231,18/1/2018,DESATIVADO
12234,1045341,4/5/2018,PRODUTIVO
31317,1045361,12/8/2020,PRODUTIVO
6225,1045385,27/10/2017,DESATIVADO
40187,1045389,9/8/2021,PRODUTIVO
31465,1045392,19/8/2020,PRODUTIVO
6550,1045400,10/11/2017,DESATIVADO
6539,1045402,10/11/2017,PRODUTIVO
31550,1045452,24/8/2020,DESATIVADO
6900,1045460,24/11/2017,DESATIVADO
30748,1045467,27/7/2020,SUSPENSO
31575,1045482,25/8/2020,PRODUTIVO
30676,1045501,24/7/2020,SUSPENSO
31391,1045504,17/8/2020,PRODUTIVO
30863,1045519,30/7/2020,PRODUTIVO
71,1045597,2/6/2017,DESATIVADO
41474,1045643,29/9/2021,PRODUTIVO
7640,1045646,15/12/2017,PRODUTIVO
41886,1045648,18/10/2021,PRODUTIVO
32082,1045651,23/9/2020,PRODUTIVO
38432,1045653,25/5/2021,PRODUTIVO
11085,1045678,29/3/2018,DESATIVADO
10532,1045687,15/3/2018,PRODUTIVO
2383,1045689,28/7/2017,PRODUTIVO
30108,1045732,2/7/2020,PRODUTIVO
38075,1045737,10/5/2021,PRODUTIVO
40636,1045738,27/8/2021,PRODUTIVO
3216,1045739,15/8/2017,DESATIVADO
1038,1045740,27/6/2017,DESATIVADO
68,1045742,2/6/2017,DESATIVADO
6941,1045759,27/11/2017,PRODUTIVO
7371,1045760,11/12/2017,PRODUTIVO
29948,1045769,26/6/2020,PRODUTIVO
31156,1045771,5/8/2020,PRODUTIVO
31463,1045772,19/8/2020,PRODUTIVO
29726,1045773,18/6/2020,PRODUTIVO
30005,1045780,30/6/2020,PRODUTIVO
29676,1045792,12/6/2020,PRODUTIVO
7709,1045794,19/12/2017,PRODUTIVO
31621,1045802,27/8/2020,PRODUTIVO
13671,1045820,31/7/2018,PRODUTIVO
1122,1045838,30/6/2017,PRODUTIVO
30008,1045844,30/6/2020,PRODUTIVO
24315,1045878,17/10/2019,PRODUTIVO
40390,1045921,18/8/2021,PRODUTIVO
29803,1046036,22/6/2020,PRODUTIVO
1723,1046049,20/7/2017,DESATIVADO
141,1046050,25/5/2017,DESATIVADO
1002,1046054,23/6/2017,DESATIVADO
131,1046086,23/5/2017,DESATIVADO
1088,1046087,29/6/2017,DESATIVADO
660,1046088,16/6/2017,DESATIVADO
628,1046089,14/6/2017,DESATIVADO
2163,1046109,21/6/2017,DESATIVADO
742,1046136,20/6/2017,PRODUTIVO
6748,1046149,17/11/2017,PRODUTIVO
30685,1046150,24/7/2020,DESATIVADO
3563,1046151,21/8/2017,PRODUTIVO
30547,1046229,20/7/2020,DESATIVADO
12017,1046234,26/4/2018,DESATIVADO
32701,1046236,28/10/2020,PRODUTIVO
1314,1046240,10/7/2017,DESATIVADO
40801,1046257,3/9/2021,PRODUTIVO
40411,1046268,19/8/2021,PRODUTIVO
4824,1046284,19/9/2017,PRODUTIVO
1304,1046301,10/7/2017,PRODUTIVO
1313,1046311,10/7/2017,DESATIVADO
41883,1046343,18/10/2021,PRODUTIVO
850,1046362,23/6/2017,PRODUTIVO
40350,1046368,17/8/2021,PRODUTIVO
41476,1046370,29/9/2021,PRODUTIVO
29644,1046373,9/6/2020,PRODUTIVO
3812,1046386,25/8/2017,PRODUTIVO
30678,1046414,24/7/2020,PRODUTIVO
30707,1046415,24/7/2020,PRODUTIVO
1312,1046417,10/7/2017,PRODUTIVO
30148,1046419,3/7/2020,PRODUTIVO
31171,1046437,6/8/2020,PRODUTIVO
30326,1046487,10/7/2020,PRODUTIVO
1666,1046510,18/7/2017,PRODUTIVO
8847,1046518,25/1/2018,DESATIVADO
30180,1046522,6/7/2020,PRODUTIVO
2253,1046523,26/7/2017,DESATIVADO
6899,1046554,24/11/2017,PRODUTIVO
2469,1046579,31/7/2017,PRODUTIVO
32680,1046584,27/10/2020,PRODUTIVO
1333,1046592,11/7/2017,PRODUTIVO
31206,1046618,7/8/2020,PRODUTIVO
26665,1046631,14/2/2020,PRODUTIVO
1768,1046643,21/7/2017,PRODUTIVO
31341,1046726,13/8/2020,PRODUTIVO
6827,1046742,22/11/2017,PRODUTIVO
32053,1046751,22/9/2020,PRODUTIVO
15851,1046763,25/10/2018,PRODUTIVO
31551,1046764,24/8/2020,PRODUTIVO
9133,1046807,31/1/2018,PRODUTIVO
32345,1046816,7/10/2020,PRODUTIVO
30327,1046829,10/7/2020,PRODUTIVO
1454,1046844,14/7/2017,DESATIVADO
2715,1046847,3/8/2017,PRODUTIVO
31050,1046858,3/8/2020,PRODUTIVO
7600,1046865,14/12/2017,DESATIVADO
7400,1046892,12/12/2017,PRODUTIVO
42160,1046954,28/10/2021,SUSPENSO
31649,1046980,28/8/2020,PRODUTIVO
42000,1046992,22/10/2021,PRODUTIVO
41791,1047001,13/10/2021,PRODUTIVO
34511,1047014,22/1/2021,PRODUTIVO
4145,1047021,31/8/2017,PRODUTIVO
31729,1047053,2/9/2020,PRODUTIVO
32083,1047063,23/9/2020,PRODUTIVO
4822,1047071,19/9/2017,DESATIVADO
3555,1047072,21/8/2017,PRODUTIVO
30585,1047110,21/7/2020,PRODUTIVO
4149,1047115,31/8/2017,PRODUTIVO
30852,1047132,30/7/2020,PRODUTIVO
31147,1047150,5/8/2020,DESATIVADO
10733,1047177,21/3/2018,PRODUTIVO
12275,1047187,7/5/2018,PRODUTIVO
14097,1047198,15/8/2018,PRODUTIVO
30111,1047199,2/7/2020,PRODUTIVO
10709,1047230,20/3/2018,PRODUTIVO
40416,1047238,19/8/2021,PRODUTIVO
4711,1047249,15/9/2017,PRODUTIVO
41505,1047255,30/9/2021,PRODUTIVO
8003,1047279,2/1/2018,PRODUTIVO
1192,1047334,4/7/2017,PRODUTIVO
30290,1047340,9/7/2020,PRODUTIVO
30459,1047341,15/7/2020,PRODUTIVO
33808,1047450,30/12/2020,PRODUTIVO
26943,1047451,3/3/2020,PRODUTIVO
29856,1047469,24/6/2020,PRODUTIVO
3316,1047472,14/8/2017,DESATIVADO
41359,1047478,24/9/2021,PRODUTIVO
370,1047499,8/6/2017,PRODUTIVO
35142,1047519,12/2/2021,PRODUTIVO
31116,1047537,4/8/2020,PRODUTIVO
40697,1047552,31/8/2021,PRODUTIVO
30245,1047576,8/7/2020,PRODUTIVO
10700,1047593,20/3/2018,PRODUTIVO
397,1047598,9/6/2017,PRODUTIVO
3242,1047599,16/8/2017,PRODUTIVO
42143,1047614,28/10/2021,PRODUTIVO
30708,1047629,24/7/2020,PRODUTIVO
40735,1047631,1/9/2021,PRODUTIVO
30929,1047642,31/7/2020,PRODUTIVO
33390,1047650,11/12/2020,PRODUTIVO
34757,1047655,1/2/2021,PRODUTIVO
30743,1047656,27/7/2020,PRODUTIVO
30701,1047684,24/7/2020,PRODUTIVO
25485,1047717,3/2/2020,PRODUTIVO
31228,1047735,7/8/2020,PRODUTIVO
3315,1047737,14/8/2017,DESATIVADO
1121,1047738,30/6/2017,DESATIVADO
31522,1047758,21/8/2020,PRODUTIVO
30260,1047791,8/7/2020,PRODUTIVO
31261,1047799,11/8/2020,PRODUTIVO
24361,1047803,18/10/2019,PRODUTIVO
30985,1047813,31/7/2020,PRODUTIVO
30731,1047836,27/7/2020,PRODUTIVO
739,1047872,20/6/2017,PRODUTIVO
31481,1047879,20/8/2020,PRODUTIVO
7148,1047880,1/12/2017,PRODUTIVO
30224,1047883,7/7/2020,PRODUTIVO
11180,1047884,3/4/2018,DESATIVADO
7673,1047885,18/12/2017,PRODUTIVO
9619,1047910,14/2/2018,PRODUTIVO
29934,1047934,26/6/2020,PRODUTIVO
6497,1047936,9/11/2017,PRODUTIVO
7817,1047937,22/12/2017,PRODUTIVO
31043,1047998,3/8/2020,PRODUTIVO
31493,1048036,20/8/2020,PRODUTIVO
24368,1048044,18/10/2019,PRODUTIVO
30718,1048099,24/7/2020,PRODUTIVO
31490,1048114,20/8/2020,PRODUTIVO
41315,1048116,23/9/2021,PRODUTIVO
31172,1048117,6/8/2020,PRODUTIVO
1039,1048123,27/6/2017,PRODUTIVO
29331,1048130,27/4/2020,PRODUTIVO
31611,1048142,26/8/2020,PRODUTIVO
8795,1048159,24/1/2018,PRODUTIVO
41854,1048177,15/10/2021,PRODUTIVO
31203,1048179,7/8/2020,PRODUTIVO
42197,1048190,29/10/2021,PRODUTIVO
31144,1048235,5/8/2020,PRODUTIVO
32077,1048255,23/9/2020,PRODUTIVO
36595,1048262,1/3/2021,PRODUTIVO
30408,1048274,14/7/2020,DESATIVADO
40303,1048360,16/8/2021,PRODUTIVO
36650,1048368,2/3/2021,PRODUTIVO
9890,1048373,22/2/2018,PRODUTIVO
31458,1048374,19/8/2020,PRODUTIVO
40482,1048398,23/8/2021,PRODUTIVO
7758,1048418,20/12/2017,PRODUTIVO
31237,1048437,10/8/2020,PRODUTIVO
31320,1048442,12/8/2020,PRODUTIVO
22826,1048445,17/7/2019,PRODUTIVO
41019,1048446,14/9/2021,PRODUTIVO
30044,1048511,1/7/2020,PRODUTIVO
6744,1048539,17/11/2017,PRODUTIVO
31204,1048562,7/8/2020,PRODUTIVO
7667,1048564,18/12/2017,PRODUTIVO
30867,1048586,30/7/2020,PRODUTIVO
30438,1048603,15/7/2020,PRODUTIVO
40524,1048610,24/8/2021,PRODUTIVO
36734,1048670,5/3/2021,PRODUTIVO
33407,1048679,11/12/2020,DESATIVADO
31486,1048682,20/8/2020,PRODUTIVO
31847,1048685,10/9/2020,PRODUTIVO
41081,1048690,16/9/2021,PRODUTIVO
29732,1048691,18/6/2020,PRODUTIVO
31152,1048759,5/8/2020,PRODUTIVO
30805,1048781,28/7/2020,DESATIVADO
31683,1048786,31/8/2020,PRODUTIVO
29310,1048796,23/4/2020,PRODUTIVO
31421,1048798,18/8/2020,PRODUTIVO
3164,1048827,14/8/2017,PRODUTIVO
4625,1048857,13/9/2017,DESATIVADO
6693,1048918,16/11/2017,PRODUTIVO
4447,1048919,6/9/2017,PRODUTIVO
40909,1048945,9/9/2021,PRODUTIVO
30287,1048958,9/7/2020,SUSPENSO
30250,1048978,8/7/2020,PRODUTIVO
6746,1048992,17/11/2017,DESATIVADO
31114,1050137,4/8/2020,SUSPENSO
39645,1050149,13/7/2021,PRODUTIVO
30745,1050180,27/7/2020,SUSPENSO
30225,1050245,7/7/2020,PRODUTIVO
34530,1050264,25/1/2021,PRODUTIVO
30071,1050270,1/7/2020,DESATIVADO
29687,1050277,15/6/2020,PRODUTIVO
29321,1050284,24/4/2020,PRODUTIVO
40160,1050288,6/8/2021,SUSPENSO
30705,1050294,24/7/2020,PRODUTIVO
29906,1050302,25/6/2020,PRODUTIVO
13705,1050317,1/8/2018,DESATIVADO
33708,1050328,24/12/2020,PRODUTIVO
39685,1050333,14/7/2021,PRODUTIVO
36573,1050376,1/3/2021,PRODUTIVO
29753,1050383,19/6/2020,PRODUTIVO
41853,1050405,15/10/2021,PRODUTIVO
10916,1050413,27/3/2018,PRODUTIVO
30009,1050428,30/6/2020,PRODUTIVO
40141,1050435,5/8/2021,PRODUTIVO
30722,1050440,24/7/2020,PRODUTIVO
31368,1050455,14/8/2020,PRODUTIVO
37679,1050459,20/4/2021,PRODUTIVO
30242,1050494,8/7/2020,PRODUTIVO
31684,1050512,31/8/2020,PRODUTIVO
31227,1050533,7/8/2020,PRODUTIVO
30464,1050542,15/7/2020,PRODUTIVO
29932,1050551,26/6/2020,PRODUTIVO
31048,1050569,3/8/2020,PRODUTIVO
29966,1050571,29/6/2020,PRODUTIVO
12396,1050585,11/5/2018,PRODUTIVO
32080,1050599,23/9/2020,DESATIVADO
30275,1050626,8/7/2020,PRODUTIVO
31195,1050646,7/8/2020,PRODUTIVO
30368,1050673,13/7/2020,PRODUTIVO
29220,1050674,9/4/2020,PRODUTIVO
41396,1050689,27/9/2021,PRODUTIVO
9483,1050696,9/2/2018,PRODUTIVO
26842,1050697,27/2/2020,PRODUTIVO
31656,1050701,28/8/2020,PRODUTIVO
30288,1050752,9/7/2020,PRODUTIVO
30564,1050792,21/7/2020,PRODUTIVO
29832,1050802,23/6/2020,DESATIVADO
29730,1050804,18/6/2020,PRODUTIVO
42638,1050810,18/11/2021,PRODUTIVO
39948,1050812,28/7/2021,PRODUTIVO
39844,1050813,22/7/2021,PRODUTIVO
29967,1050821,29/6/2020,PRODUTIVO
34473,1050827,21/1/2021,PRODUTIVO
32843,1050867,11/11/2020,DESATIVADO
41077,1050876,16/9/2021,PRODUTIVO
29277,1050888,17/4/2020,PRODUTIVO
27074,1050889,10/3/2020,PRODUTIVO
31658,1050914,28/8/2020,DESATIVADO
30760,1050954,27/7/2020,DESATIVADO
21607,1050955,2/5/2019,PRODUTIVO
30226,1050957,7/7/2020,PRODUTIVO
33157,1050989,2/12/2020,PRODUTIVO
29669,1051010,11/6/2020,PRODUTIVO
32334,1051019,6/10/2020,PRODUTIVO
31020,1051020,31/7/2020,PRODUTIVO
15352,1051030,8/10/2018,PRODUTIVO
31587,1051031,25/8/2020,PRODUTIVO
31386,1051056,17/8/2020,PRODUTIVO
31754,1051058,3/9/2020,PRODUTIVO
32103,1051060,24/9/2020,PRODUTIVO
42040,1051107,25/10/2021,PRODUTIVO
30394,1051159,14/7/2020,DESATIVADO
30291,1051164,9/7/2020,DESATIVADO
30292,1051167,9/7/2020,PRODUTIVO
36592,1051190,1/3/2021,PRODUTIVO
30829,1051261,29/7/2020,PRODUTIVO
41394,1051288,27/9/2021,PRODUTIVO
31814,1051424,8/9/2020,PRODUTIVO
31816,1051428,8/9/2020,PRODUTIVO
31891,1051430,11/9/2020,PRODUTIVO
24465,1051432,28/10/2019,PRODUTIVO
41403,1051461,27/9/2021,PRODUTIVO
41691,1051464,7/10/2021,PRODUTIVO
41205,1051465,20/9/2021,PRODUTIVO
29826,1051491,23/6/2020,PRODUTIVO
32621,1051529,23/10/2020,PRODUTIVO
30502,1051537,17/7/2020,PRODUTIVO
31364,1051722,14/8/2020,PRODUTIVO
30289,1051792,9/7/2020,PRODUTIVO
31205,1051866,7/8/2020,PRODUTIVO
31883,1051907,11/9/2020,PRODUTIVO
40525,1051927,24/8/2021,PRODUTIVO
42494,1052071,9/11/2021,PRODUTIVO
29731,1052170,18/6/2020,PRODUTIVO
29311,1052177,23/4/2020,PRODUTIVO
30826,1052178,29/7/2020,PRODUTIVO
34910,1052280,5/2/2021,PRODUTIVO
32159,1052517,28/9/2020,PRODUTIVO
31922,1052736,15/9/2020,PRODUTIVO
31526,1052759,21/8/2020,PRODUTIVO
40444,1052818,20/8/2021,PRODUTIVO
30100,1052900,2/7/2020,PRODUTIVO
30101,1052901,2/7/2020,PRODUTIVO
41909,1052938,19/10/2021,PRODUTIVO
32367,1052949,8/10/2020,PRODUTIVO
39987,1053031,29/7/2021,PRODUTIVO
32150,1053046,28/9/2020,PRODUTIVO
39486,1053128,6/7/2021,PRODUTIVO
39485,1053133,6/7/2021,PRODUTIVO
33439,1053266,14/12/2020,PRODUTIVO
41949,1053354,20/10/2021,PRODUTIVO
